id,text,aspect,polarity
2422,"i like mamoun 's food as well , but side by side , kati rolls just produce tastier food hands down .",food,positive
2422,"i like mamoun 's food as well , but side by side , kati rolls just produce tastier food hands down .",food,positive
1607,"the service is a bit slow , but harkens back to my years growing up in napoli , italy where things are not rushed and when you sit down for dinner the table is yours all night .",service,negative
1607,"the service is a bit slow , but harkens back to my years growing up in napoli , italy where things are not rushed and when you sit down for dinner the table is yours all night .",dinner,neutral
1607,"the service is a bit slow , but harkens back to my years growing up in napoli , italy where things are not rushed and when you sit down for dinner the table is yours all night .",table,positive
2793,but that was n't the icing on the cake : a tiramisu that resembled nothing i have ever had .,icing on the cake,negative
2793,but that was n't the icing on the cake : a tiramisu that resembled nothing i have ever had .,tiramisu,negative
2332,great food and the prices are very reasonable .,food,positive
2332,great food and the prices are very reasonable .,prices,positive
58,"a cool bar with great food , and tons of excellent beer .",bar,positive
58,"a cool bar with great food , and tons of excellent beer .",food,positive
58,"a cool bar with great food , and tons of excellent beer .",beer,positive
536,"be sure to try the seasonal , and always delicious , specials .",specials,positive
869,the ambience is authentic and relaxing and we have always received attentive and prompt service .,ambience,positive
869,the ambience is authentic and relaxing and we have always received attentive and prompt service .,service,positive
2961,"fresh , authentic , french cuisine in substantial portions .",french cuisine,positive
2961,"fresh , authentic , french cuisine in substantial portions .",portions,positive
1355,"drinks got screwed up , she acted put upon .",drinks,negative
2085,the one vegetarian entree ( abby 's treasure ) was actually quite a surprise - it was delicious and had winter melon covering an assortment of fresh mushrooms and vegetables .,abby 's treasure,positive
2085,the one vegetarian entree ( abby 's treasure ) was actually quite a surprise - it was delicious and had winter melon covering an assortment of fresh mushrooms and vegetables .,winter melon,positive
2085,the one vegetarian entree ( abby 's treasure ) was actually quite a surprise - it was delicious and had winter melon covering an assortment of fresh mushrooms and vegetables .,assortment of fresh mushrooms and vegetables,positive
1173,"at 5 dumplings for $ 1 , you just can not go wrong .",dumplings,positive
1470,but the pizza is way to expensive .,pizza,negative
2457,"and the staff is also young , energetic and hot ! ! ! !",staff,positive
505,"even better , they know how to cook french classics like steak au poivre and singleton without burning it to death or overcooking it .",steak au poivre,positive
505,"even better , they know how to cook french classics like steak au poivre and singleton without burning it to death or overcooking it .",singleton,positive
842,"service was decent , but not as smooth as i would expect from a place with these prices and reputation .",prices,negative
842,"service was decent , but not as smooth as i would expect from a place with these prices and reputation .",reputation,positive
1595,we had a wonderful meal at naples 45 a month ago on a visit to nyc .,meal,positive
2150,good drink .,drink,positive
2443,"great food ( spinach and corn dumplings and Maupassant curry ) , very friendly and no nonsense service and a clean and funky bathroom .",food,positive
2443,"great food ( spinach and corn dumplings and Maupassant curry ) , very friendly and no nonsense service and a clean and funky bathroom .",spinach and corn dumplings,positive
2443,"great food ( spinach and corn dumplings and Maupassant curry ) , very friendly and no nonsense service and a clean and funky bathroom .",service,positive
2443,"great food ( spinach and corn dumplings and Maupassant curry ) , very friendly and no nonsense service and a clean and funky bathroom .",bathroom,positive
2443,"great food ( spinach and corn dumplings and Maupassant curry ) , very friendly and no nonsense service and a clean and funky bathroom .",Maupassant curry,positive
2010,we had a girls ' night dinner here for restaurant week .,dinner,neutral
3483,"however , i was there for a work dinner not long ago when my colleague from london noticed a very large water bug on the ceiling .",ceiling,negative
3483,"however , i was there for a work dinner not long ago when my colleague from london noticed a very large water bug on the ceiling .",dinner,neutral
828,"even though i made the reservation at 3pm for the same night through dinner broker , we were seated at a table with one of the best view !",table,positive
828,"even though i made the reservation at 3pm for the same night through dinner broker , we were seated at a table with one of the best view !",reservation,positive
828,"even though i made the reservation at 3pm for the same night through dinner broker , we were seated at a table with one of the best view !",seated,positive
